SA2	SA2 Name	ABSTUDY (Living allowance)	ABSTUDY (Non-living allowance)	Age Pension	Austudy	Carer Allowance	Carer Allowance (Child Health Care Card only)	Carer Payment	Commonwealth Rent Assistance	Commonwealth Seniors Health Card	Disability Support Pension	Family Tax Benefit A	Family Tax Benefit B	Health Care Card	JobSeeker Payment	Low Income Card	Parenting Payment Partnered	Parenting Payment Single	Pension Concession Card	Special Benefit	Youth Allowance (other)	Youth Allowance (student and apprentice)	Total Count
205021086	Paynesville	5.00	0.00	1910.00	5.00	245.00	5.00	115.00	390.00	345.00	290.00	310.00	255.00	425.00	235.00	205.00	10.00	90.00	2580.00	5.00	15.00	10.00	7450.00
205031087	Foster	0.00	5.00	1580.00	10.00	220.00	5.00	95.00	390.00	395.00	370.00	435.00	310.00	470.00	325.00	180.00	20.00	90.00	2365.00	0.00	15.00	10.00	7290.00
205031088	French Island	0.00	0.00	20.00	0.00	5.00	0.00	0.00	5.00	10.00	5.00	5.00	5.00	10.00	10.00	5.00	0.00	5.00	30.00	0.00	5.00	5.00	125.00
205031089	Korumburra	5.00	5.00	1300.00	5.00	265.00	5.00	115.00	390.00	250.00	330.00	550.00	405.00	485.00	300.00	155.00	15.00	115.00	2085.00	0.00	20.00	15.00	6815.00
205031090	Leongatha	0.00	0.00	1650.00	5.00	320.00	5.00	130.00	465.00	450.00	380.00	630.00	445.00	570.00	260.00	205.00	20.00	115.00	2495.00	0.00	30.00	25.00	8200.00
205031091	Phillip Island	0.00	0.00	2300.00	5.00	365.00	5.00	175.00	845.00	490.00	450.00	650.00	490.00	680.00	440.00	265.00	30.00	150.00	3400.00	0.00	25.00	15.00	10780.00
205031092	Wilsons Promontory	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00
205031093	Wonthaggi - Inverloch	5.00	5.00	4820.00	15.00	890.00	5.00	425.00	1745.00	995.00	1210.00	1510.00	1145.00	1480.00	975.00	530.00	65.00	355.00	7575.00	5.00	70.00	40.00	23865.00
205041094	Churchill	5.00	0.00	1370.00	10.00	430.00	5.00	220.00	580.00	245.00	550.00	730.00	590.00	875.00	510.00	245.00	35.00	225.00	2705.00	0.00	50.00	65.00	9445.00
205041095	Moe - Newborough	5.00	5.00	2840.00	15.00	785.00	10.00	400.00	1605.00	300.00	1335.00	1260.00	1070.00	1395.00	1100.00	325.00	45.00	465.00	5770.00	5.00	100.00	40.00	18875.00
205041096	Morwell	5.00	5.00	2200.00	10.00	740.00	15.00	435.00	1910.00	210.00	1545.00	1275.00	1110.00	1580.00	1350.00	300.00	60.00	485.00	5415.00	10.00	185.00	30.00	18875.00
205041098	Yallourn North - Glengarry	5.00	5.00	470.00	5.00	120.00	5.00	65.00	120.00	60.00	155.00	225.00	165.00	250.00	125.00	95.00	5.00	55.00	830.00	0.00	15.00	5.00	2780.00
205041493	Traralgon - East	0.00	5.00	1620.00	10.00	395.00	5.00	185.00	920.00	245.00	685.00	770.00	635.00	875.00	615.00	190.00	25.00	260.00	3090.00	5.00	85.00	25.00	10645.00
205041494	Traralgon - West	5.00	5.00	1995.00	10.00	455.00	5.00	160.00	945.00	295.00	605.00	865.00	685.00	935.00	515.00	280.00	15.00	240.00	3335.00	5.00	65.00	30.00	11450.00
205051099	Alps - West	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	45.00
205051100	Longford - Loch Sport	0.00	5.00	835.00	5.00	170.00	0.00	95.00	205.00	120.00	270.00	155.00	120.00	305.00	280.00	120.00	5.00	30.00	1430.00	0.00	10.00	10.00	4170.00
205051101	Maffra	5.00	5.00	2105.00	5.00	490.00	10.00	225.00	630.00	350.00	560.00	890.00	700.00	885.00	425.00	305.00	35.00	265.00	3455.00	5.00	50.00	20.00	11420.00
205051102	Rosedale	0.00	0.00	415.00	5.00	110.00	5.00	60.00	180.00	55.00	145.00	230.00	175.00	235.00	135.00	55.00	5.00	50.00	740.00	0.00	10.00	5.00	2615.00
205051103	Sale	5.00	5.00	2105.00	5.00	515.00	10.00	275.00	1140.00	360.00	790.00	980.00	795.00	1065.00	655.00	310.00	50.00	275.00	3885.00	5.00	100.00	40.00	13370.00
205051104	Yarram	0.00	5.00	1000.00	5.00	190.00	0.00	100.00	265.00	160.00	300.00	295.00	220.00	355.00	260.00	110.00	10.00	85.00	1650.00	0.00	15.00	5.00	5030.00
206011106	Brunswick East	5.00	0.00	645.00	50.00	170.00	0.00	60.00	520.00	110.00	230.00	205.00	165.00	645.00	355.00	105.00	5.00	45.00	1110.00	5.00	25.00	160.00	4615.00
206011107	Brunswick West	10.00	0.00	950.00	60.00	285.00	5.00	105.00	700.00	160.00	430.00	270.00	205.00	785.00	480.00	155.00	10.00	50.00	1760.00	5.00	15.00	160.00	6600.00
206011109	Pascoe Vale South	5.00	0.00	815.00	10.00	305.00	5.00	95.00	250.00	190.00	170.00	230.00	175.00	415.00	200.00	105.00	5.00	40.00	1235.00	5.00	10.00	60.00	4325.00
206011495	Brunswick - North	5.00	5.00	920.00	70.00	305.00	0.00	105.00	695.00	135.00	355.00	200.00	160.00	750.00	455.00	135.00	10.00	40.00	1585.00	5.00	15.00	170.00	6120.00
206011496	Brunswick - South	5.00	5.00	705.00	55.00	180.00	5.00	85.00	585.00	150.00	335.00	180.00	140.00	775.00	435.00	145.00	5.00	25.00	1315.00	5.00	20.00	205.00	5360.00
206011497	Coburg - East	5.00	5.00	1135.00	40.00	365.00	0.00	145.00	605.00	150.00	420.00	340.00	265.00	775.00	495.00	160.00	20.00	50.00	1960.00	5.00	20.00	115.00	7075.00
206011498	Coburg - West	5.00	5.00	1275.00	35.00	440.00	0.00	155.00	460.00	180.00	340.00	310.00	235.00	695.00	390.00	165.00	10.00	40.00	2000.00	5.00	25.00	105.00	6875.00
206021110	Alphington - Fairfield	5.00	5.00	555.00	25.00	150.00	5.00	35.00	380.00	195.00	290.00	145.00	115.00	375.00	215.00	75.00	0.00	30.00	1030.00	5.00	15.00	60.00	3710.00
206021112	Thornbury	5.00	5.00	1495.00	60.00	385.00	5.00	145.00	735.00	220.00	475.00	415.00	320.00	885.00	580.00	185.00	10.00	80.00	2480.00	5.00	30.00	140.00	8660.00
206021499	Northcote - East	5.00	5.00	1125.00	45.00	310.00	5.00	100.00	405.00	245.00	340.00	205.00	150.00	580.00	365.00	120.00	5.00	35.00	1775.00	5.00	15.00	110.00	5950.00
206021500	Northcote - West	5.00	5.00	660.00	35.00	165.00	0.00	50.00	320.00	160.00	160.00	135.00	105.00	405.00	250.00	75.00	5.00	20.00	1010.00	0.00	5.00	80.00	3650.00
206031113	Ascot Vale	5.00	0.00	965.00	30.00	295.00	5.00	120.00	530.00	280.00	460.00	490.00	430.00	860.00	605.00	155.00	30.00	180.00	2015.00	5.00	35.00	120.00	7615.00
206031115	Flemington	5.00	5.00	605.00	25.00	170.00	5.00	125.00	390.00	95.00	385.00	375.00	325.00	720.00	550.00	95.00	30.00	150.00	1505.00	5.00	35.00	130.00	5730.00
206031116	Moonee Ponds	5.00	0.00	1200.00	25.00	270.00	5.00	60.00	470.00	405.00	320.00	230.00	185.00	580.00	325.00	165.00	5.00	45.00	1785.00	5.00	15.00	85.00	6185.00
206031501	Essendon (West) - Aberfeldie	0.00	0.00	1110.00	10.00	275.00	5.00	85.00	435.00	525.00	255.00	345.00	255.00	540.00	255.00	145.00	5.00	50.00	1675.00	5.00	20.00	85.00	6080.00
206031502	Essendon - East	5.00	0.00	775.00	20.00	155.00	5.00	55.00	495.00	310.00	235.00	210.00	165.00	425.00	255.00	135.00	5.00	45.00	1260.00	5.00	15.00	50.00	4625.00
206041117	Carlton	15.00	5.00	545.00	70.00	145.00	5.00	90.00	970.00	200.00	465.00	310.00	270.00	1405.00	735.00	160.00	25.00	95.00	1535.00	5.00	45.00	605.00	7700.00
206041118	Docklands	0.00	5.00	315.00	15.00	60.00	0.00	25.00	345.00	130.00	115.00	200.00	170.00	345.00	225.00	55.00	5.00	30.00	565.00	5.00	5.00	60.00	2675.00
206041119	East Melbourne	5.00	0.00	175.00	10.00	20.00	0.00	5.00	135.00	175.00	45.00	45.00	45.00	145.00	75.00	35.00	5.00	15.00	275.00	0.00	5.00	25.00	1240.00
206041120	Flemington Racecourse	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	5.00	5.00	15.00	10.00	5.00	0.00	5.00	5.00	0.00	0.00	0.00	60.00
206041121	Kensington (Vic.)	5.00	5.00	650.00	20.00	155.00	5.00	75.00	285.00	120.00	285.00	230.00	185.00	545.00	330.00	90.00	10.00	50.00	1215.00	5.00	20.00	135.00	4420.00
206041124	Parkville	30.00	10.00	270.00	25.00	40.00	5.00	25.00	590.00	80.00	120.00	105.00	90.00	605.00	190.00	65.00	10.00	25.00	525.00	5.00	15.00	320.00	3150.00
206041125	South Yarra - West	0.00	5.00	230.00	10.00	25.00	0.00	10.00	140.00	195.00	50.00	50.00	40.00	145.00	85.00	25.00	5.00	10.00	345.00	5.00	5.00	30.00	1410.00
206041127	West Melbourne - Industrial	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	30.00
206041503	Melbourne CBD - East	5.00	0.00	190.00	20.00	25.00	0.00	15.00	265.00	75.00	70.00	80.00	65.00	350.00	200.00	40.00	5.00	10.00	345.00	0.00	15.00	115.00	1890.00
206041504	Melbourne CBD - North	5.00	5.00	135.00	25.00	30.00	5.00	20.00	605.00	35.00	145.00	120.00	95.00	660.00	330.00	70.00	5.00	20.00	420.00	5.00	15.00	275.00	3025.00
206041505	Melbourne CBD - West	5.00	5.00	170.00	25.00	45.00	0.00	20.00	475.00	45.00	220.00	165.00	135.00	710.00	550.00	90.00	5.00	35.00	605.00	5.00	35.00	165.00	3510.00
206041506	North Melbourne	20.00	5.00	625.00	50.00	160.00	5.00	85.00	925.00	115.00	480.00	450.00	385.00	1205.00	825.00	150.00	30.00	135.00	1700.00	15.00	35.00	325.00	7725.00
206041507	Royal Botanic Gardens Victoria	5.00	5.00	5.00	5.00	5.00	0.00	5.00	10.00	5.00	50.00	15.00	15.00	20.00	10.00	0.00	5.00	10.00	60.00	0.00	0.00	5.00	235.00
206041508	Southbank (West) - South Wharf	5.00	0.00	145.00	10.00	35.00	0.00	10.00	160.00	80.00	60.00	85.00	75.00	190.00	125.00	25.00	5.00	10.00	265.00	5.00	5.00	40.00	1335.00
206041509	Southbank - East	5.00	5.00	205.00	20.00	45.00	5.00	20.00	305.00	145.00	80.00	190.00	160.00	395.00	235.00	50.00	5.00	30.00	420.00	10.00	5.00	110.00	2445.00
206041510	West Melbourne - Residential	0.00	5.00	115.00	25.00	40.00	0.00	10.00	340.00	55.00	145.00	90.00	75.00	370.00	250.00	65.00	5.00	15.00	370.00	5.00	10.00	80.00	2070.00
206051128	Albert Park	5.00	0.00	900.00	15.00	150.00	0.00	40.00	320.00	505.00	205.00	185.00	140.00	390.00	225.00	85.00	5.00	30.00	1275.00	5.00	5.00	65.00	4550.00
206051129	Elwood	0.00	0.00	635.00	25.00	100.00	5.00	35.00	580.00	230.00	265.00	275.00	235.00	490.00	370.00	70.00	5.00	55.00	1155.00	5.00	10.00	70.00	4615.00
206051130	Port Melbourne	0.00	5.00	1095.00	10.00	250.00	5.00	105.00	340.00	475.00	445.00	325.00	270.00	505.00	355.00	85.00	10.00	75.00	1900.00	5.00	15.00	65.00	6340.00
206051134	St Kilda East	5.00	0.00	775.00	30.00	160.00	0.00	60.00	920.00	180.00	465.00	345.00	270.00	675.00	505.00	120.00	15.00	70.00	1620.00	15.00	20.00	115.00	6365.00
206051511	Port Melbourne Industrial	0.00	0.00	45.00	5.00	20.00	0.00	10.00	75.00	10.00	35.00	45.00	40.00	90.00	55.00	15.00	0.00	10.00	125.00	5.00	5.00	15.00	605.00
206051512	South Melbourne	5.00	0.00	720.00	10.00	165.00	0.00	75.00	460.00	275.00	545.00	260.00	235.00	430.00	425.00	75.00	5.00	85.00	1675.00	10.00	15.00	50.00	5520.00
206051513	St Kilda - Central	5.00	5.00	605.00	35.00	100.00	0.00	50.00	890.00	115.00	570.00	215.00	190.00	515.00	500.00	80.00	10.00	70.00	1555.00	10.00	30.00	70.00	5620.00
206051514	St Kilda - West	5.00	5.00	720.00	25.00	95.00	5.00	50.00	915.00	215.00	540.00	185.00	140.00	545.00	550.00	85.00	10.00	25.00	1600.00	15.00	10.00	70.00	5810.00
206061135	Armadale	0.00	0.00	540.00	5.00	65.00	0.00	20.00	335.00	295.00	135.00	110.00	90.00	230.00	140.00	50.00	5.00	25.00	800.00	0.00	5.00	45.00	2895.00
206061136	Prahran - Windsor	5.00	5.00	1155.00	50.00	195.00	0.00	60.00	700.00	305.00	430.00	190.00	150.00	695.00	515.00	110.00	5.00	45.00	1925.00	5.00	15.00	145.00	6705.00
206061138	Toorak	0.00	0.00	480.00	15.00	60.00	5.00	15.00	270.00	415.00	100.00	130.00	105.00	280.00	145.00	50.00	5.00	25.00	690.00	5.00	5.00	70.00	2870.00
206061515	South Yarra - North	5.00	0.00	265.00	30.00	25.00	5.00	10.00	310.00	135.00	90.00	85.00	70.00	375.00	175.00	65.00	5.00	20.00	435.00	5.00	5.00	105.00	2220.00
206061516	South Yarra - South	5.00	5.00	590.00	15.00	140.00	5.00	75.00	290.00	150.00	315.00	170.00	145.00	390.00	300.00	65.00	5.00	50.00	1170.00	5.00	20.00	75.00	3985.00
206071139	Abbotsford	0.00	0.00	365.00	25.00	90.00	0.00	35.00	315.00	115.00	155.00	95.00	75.00	330.00	225.00	60.00	5.00	15.00	685.00	5.00	5.00	65.00	2665.00
206071140	Carlton North - Princes Hill	5.00	5.00	335.00	30.00	60.00	0.00	20.00	265.00	275.00	100.00	120.00	100.00	420.00	220.00	50.00	5.00	25.00	575.00	0.00	10.00	130.00	2750.00
206071141	Collingwood	0.00	5.00	340.00	30.00	105.00	5.00	70.00	245.00	75.00	360.00	315.00	285.00	600.00	520.00	75.00	25.00	150.00	1150.00	10.00	25.00	85.00	4475.00
206071142	Fitzroy	5.00	5.00	495.00	35.00	150.00	5.00	95.00	475.00	125.00	410.00	350.00	315.00	695.00	560.00	90.00	35.00	125.00	1380.00	10.00	15.00	110.00	5485.00
206071143	Fitzroy North	5.00	0.00	875.00	40.00	165.00	0.00	65.00	465.00	290.00	325.00	165.00	140.00	570.00	340.00	100.00	10.00	40.00	1460.00	5.00	20.00	135.00	5215.00
206071145	Clifton Hill - Alphington	0.00	0.00	465.00	25.00	90.00	0.00	25.00	290.00	250.00	255.00	135.00	110.00	315.00	190.00	65.00	5.00	25.00	875.00	5.00	5.00	60.00	3190.00
206071517	Richmond (South) - Cremorne	5.00	15.00	770.00	20.00	140.00	5.00	40.00	415.00	295.00	260.00	120.00	95.00	470.00	285.00	85.00	5.00	30.00	1240.00	5.00	10.00	125.00	4435.00
206071518	Richmond - North	5.00	5.00	885.00	20.00	235.00	5.00	140.00	325.00	145.00	475.00	355.00	290.00	695.00	660.00	105.00	20.00	105.00	1980.00	5.00	30.00	120.00	6605.00
207011146	Ashburton (Vic.)	5.00	0.00	525.00	5.00	115.00	5.00	50.00	145.00	225.00	225.00	155.00	120.00	270.00	130.00	60.00	5.00	40.00	925.00	5.00	10.00	55.00	3075.00
207011147	Balwyn	5.00	5.00	1045.00	20.00	180.00	0.00	40.00	340.00	735.00	160.00	370.00	245.00	475.00	145.00	135.00	5.00	20.00	1370.00	5.00	5.00	85.00	5390.00
207011148	Balwyn North	0.00	5.00	1040.00	15.00	275.00	5.00	60.00	300.00	805.00	180.00	495.00	315.00	645.00	220.00	150.00	10.00	35.00	1445.00	5.00	10.00	130.00	6145.00
207011149	Camberwell	5.00	0.00	1210.00	15.00	195.00	5.00	40.00	345.00	940.00	170.00	285.00	200.00	545.00	165.00	145.00	5.00	25.00	1550.00	5.00	10.00	145.00	6005.00
207011150	Glen Iris - East	5.00	5.00	700.00	10.00	160.00	5.00	25.00	200.00	700.00	130.00	210.00	160.00	420.00	135.00	120.00	10.00	20.00	975.00	5.00	5.00	85.00	4085.00
207011152	Hawthorn East	5.00	5.00	705.00	20.00	105.00	0.00	25.00	375.00	465.00	190.00	210.00	165.00	475.00	195.00	110.00	5.00	40.00	1075.00	5.00	15.00	130.00	4320.00
207011154	Kew East	0.00	5.00	355.00	10.00	80.00	0.00	25.00	130.00	220.00	70.00	90.00	60.00	175.00	80.00	30.00	5.00	10.00	510.00	0.00	5.00	50.00	1910.00
207011155	Surrey Hills (West) - Canterbury	0.00	0.00	855.00	10.00	140.00	5.00	25.00	280.00	700.00	140.00	220.00	155.00	365.00	110.00	100.00	5.00	30.00	1145.00	5.00	5.00	75.00	4370.00
207011519	Hawthorn - North	5.00	5.00	345.00	25.00	55.00	0.00	10.00	350.00	300.00	150.00	80.00	65.00	400.00	155.00	65.00	5.00	15.00	580.00	5.00	10.00	160.00	2785.00
207011520	Hawthorn - South	5.00	5.00	415.00	20.00	50.00	5.00	10.00	405.00	310.00	150.00	115.00	90.00	450.00	195.00	90.00	5.00	20.00	695.00	5.00	10.00	160.00	3210.00
207011521	Kew - South	5.00	5.00	525.00	10.00	80.00	0.00	20.00	230.00	425.00	150.00	160.00	110.00	310.00	105.00	75.00	5.00	15.00	775.00	5.00	5.00	80.00	3095.00
207011522	Kew - West	5.00	5.00	585.00	25.00	115.00	5.00	25.00	435.00	400.00	270.00	190.00	140.00	385.00	190.00	75.00	5.00	30.00	1040.00	5.00	10.00	95.00	4035.00
207021156	Bulleen	5.00	0.00	1375.00	10.00	345.00	5.00	110.00	310.00	430.00	195.00	340.00	240.00	455.00	185.00	135.00	15.00	35.00	1860.00	5.00	10.00	65.00	6130.00
207021157	Doncaster	5.00	0.00	2485.00	15.00	540.00	5.00	170.00	790.00	1145.00	395.00	885.00	665.00	1030.00	475.00	275.00	35.00	95.00	3480.00	5.00	15.00	140.00	12650.00
207021159	Templestowe	5.00	0.00	1555.00	10.00	295.00	5.00	75.00	295.00	725.00	200.00	475.00	320.00	555.00	210.00	150.00	10.00	50.00	2015.00	5.00	10.00	75.00	7040.00
207021160	Templestowe Lower	5.00	0.00	1595.00	10.00	380.00	5.00	105.00	315.00	725.00	205.00	425.00	310.00	565.00	195.00	150.00	15.00	50.00	2135.00	5.00	10.00	90.00	7295.00
207021424	Doncaster East - North	0.00	5.00	1445.00	10.00	290.00	5.00	80.00	285.00	685.00	190.00	540.00	355.00	605.00	210.00	170.00	20.00	50.00	1935.00	5.00	5.00	90.00	6980.00
207021425	Doncaster East - South	0.00	0.00	1660.00	10.00	285.00	5.00	80.00	475.00	500.00	230.00	695.00	490.00	680.00	240.00	175.00	20.00	70.00	2240.00	5.00	15.00	85.00	7960.00
207031161	Blackburn	5.00	5.00	1685.00	10.00	340.00	5.00	85.00	560.00	780.00	405.00	535.00	365.00	845.00	345.00	255.00	10.00	70.00	2510.00	5.00	20.00	125.00	8965.00
207031162	Blackburn South	5.00	5.00	1175.00	5.00	200.00	5.00	60.00	360.00	330.00	270.00	340.00	220.00	375.00	165.00	105.00	5.00	45.00	1690.00	5.00	10.00	50.00	5425.00
207031163	Box Hill	5.00	0.00	1630.00	40.00	290.00	5.00	105.00	870.00	525.00	430.00	635.00	490.00	970.00	480.00	250.00	20.00	100.00	2585.00	15.00	30.00	170.00	9645.00
207031164	Box Hill North	5.00	5.00	1380.00	20.00	285.00	5.00	75.00	510.00	580.00	315.00	575.00	400.00	675.00	275.00	170.00	10.00	60.00	2035.00	5.00	10.00	95.00	7490.00
207031165	Burwood (Vic.)	0.00	5.00	1005.00	15.00	175.00	0.00	70.00	490.00	325.00	235.00	340.00	260.00	690.00	240.00	135.00	10.00	60.00	1520.00	5.00	20.00	265.00	5865.00
207031166	Burwood East	5.00	5.00	1365.00	10.00	235.00	5.00	70.00	325.00	545.00	245.00	340.00	235.00	475.00	195.00	160.00	10.00	25.00	1885.00	5.00	10.00	60.00	6210.00
207031167	Surrey Hills (East) - Mont Albert	5.00	0.00	585.00	5.00	105.00	5.00	20.00	210.00	445.00	110.00	165.00	120.00	335.00	120.00	115.00	5.00	20.00	820.00	5.00	5.00	60.00	3260.00
208011168	Beaumaris	5.00	5.00	930.00	5.00	145.00	0.00	35.00	165.00	720.00	115.00	170.00	130.00	255.00	95.00	65.00	0.00	20.00	1200.00	5.00	5.00	40.00	4110.00
208011169	Brighton (Vic.)	5.00	5.00	1125.00	15.00	150.00	0.00	35.00	340.00	1090.00	190.00	225.00	185.00	435.00	205.00	120.00	0.00	45.00	1540.00	5.00	5.00	80.00	5800.00
208011170	Brighton East	5.00	5.00	990.00	5.00	165.00	5.00	30.00	275.00	685.00	175.00	250.00	180.00	385.00	145.00	105.00	5.00	45.00	1350.00	5.00	10.00	60.00	4880.00
208011171	Highett (West) - Cheltenham	0.00	5.00	990.00	10.00	190.00	0.00	65.00	295.00	260.00	280.00	290.00	245.00	370.00	190.00	90.00	5.00	60.00	1530.00	5.00	15.00	55.00	4950.00
208011172	Hampton	5.00	5.00	1210.00	5.00	260.00	5.00	90.00	335.00	615.00	465.00	280.00	225.00	455.00	250.00	120.00	5.00	60.00	2000.00	5.00	20.00	70.00	6485.00
208011173	Sandringham - Black Rock	0.00	5.00	1345.00	10.00	145.00	5.00	40.00	330.00	875.00	215.00	215.00	160.00	370.00	195.00	130.00	5.00	30.00	1790.00	5.00	5.00	50.00	5925.00
208021174	Bentleigh - McKinnon	5.00	5.00	1815.00	15.00	390.00	5.00	115.00	645.00	655.00	375.00	595.00	440.00	760.00	335.00	200.00	10.00	85.00	2610.00	15.00	15.00	125.00	9215.00
208021176	Carnegie	5.00	0.00	1445.00	20.00	275.00	5.00	85.00	745.00	355.00	440.00	370.00	275.00	660.00	365.00	140.00	10.00	40.00	2210.00	10.00	15.00	120.00	7590.00
208021177	Caulfield - North	5.00	5.00	1025.00	25.00	250.00	0.00	70.00	710.00	515.00	330.00	540.00	400.00	755.00	315.00	115.00	40.00	75.00	1660.00	10.00	10.00	155.00	7010.00
208021178	Caulfield - South	5.00	0.00	1260.00	10.00	275.00	5.00	60.00	485.00	635.00	290.00	330.00	245.00	500.00	290.00	95.00	5.00	50.00	1865.00	5.00	10.00	100.00	6520.00
208021179	Elsternwick	0.00	5.00	745.00	15.00	130.00	5.00	30.00	395.00	325.00	205.00	215.00	160.00	305.00	145.00	60.00	15.00	30.00	1105.00	5.00	5.00	45.00	3945.00
208021180	Hughesdale	5.00	0.00	670.00	10.00	160.00	5.00	65.00	235.00	135.00	165.00	175.00	140.00	275.00	120.00	80.00	5.00	25.00	990.00	5.00	5.00	50.00	3320.00
208021181	Murrumbeena	5.00	0.00	605.00	10.00	145.00	5.00	45.00	285.00	205.00	190.00	175.00	140.00	295.00	150.00	70.00	5.00	35.00	950.00	5.00	5.00	55.00	3380.00
208021182	Ormond - Glen Huntly	5.00	5.00	865.00	20.00	205.00	0.00	65.00	505.00	255.00	275.00	285.00	215.00	455.00	245.00	115.00	5.00	40.00	1375.00	10.00	15.00	65.00	5025.00
208021426	Bentleigh East - North	5.00	0.00	1255.00	10.00	325.00	5.00	80.00	375.00	350.00	210.00	520.00	380.00	600.00	225.00	175.00	15.00	55.00	1740.00	10.00	15.00	80.00	6430.00
208021427	Bentleigh East - South	0.00	5.00	1335.00	5.00	270.00	5.00	85.00	355.00	325.00	240.00	355.00	265.00	445.00	200.00	115.00	10.00	40.00	1860.00	10.00	5.00	60.00	5990.00
208031183	Aspendale Gardens - Waterways	0.00	5.00	790.00	5.00	195.00	5.00	45.00	110.00	170.00	155.00	225.00	140.00	300.00	100.00	100.00	5.00	20.00	1075.00	5.00	5.00	45.00	3500.00
208031184	Braeside	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	5.00	5.00	5.00	0.00	5.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	45.00
208031185	Carrum - Patterson Lakes	0.00	5.00	1335.00	10.00	210.00	5.00	70.00	365.00	310.00	265.00	385.00	290.00	445.00	245.00	115.00	5.00	75.00	1905.00	5.00	25.00	45.00	6115.00
208031186	Chelsea - Bonbeach	0.00	5.00	1680.00	15.00	295.00	5.00	110.00	740.00	330.00	445.00	510.00	410.00	605.00	355.00	145.00	5.00	130.00	2580.00	5.00	25.00	50.00	8445.00
208031187	Chelsea Heights	0.00	0.00	695.00	5.00	135.00	5.00	45.00	270.00	80.00	110.00	195.00	145.00	225.00	110.00	70.00	5.00	45.00	970.00	0.00	10.00	15.00	3135.00
208031188	Highett (East) - Cheltenham	0.00	5.00	2685.00	25.00	490.00	5.00	160.00	935.00	595.00	675.00	730.00	575.00	910.00	480.00	255.00	25.00	140.00	3985.00	15.00	40.00	90.00	12820.00
208031189	Edithvale - Aspendale	0.00	0.00	1060.00	15.00	230.00	5.00	50.00	325.00	345.00	270.00	335.00	265.00	450.00	205.00	140.00	5.00	75.00	1595.00	5.00	15.00	40.00	5430.00
208031190	Mentone	5.00	0.00	1265.00	15.00	210.00	5.00	50.00	540.00	435.00	320.00	345.00	265.00	485.00	245.00	135.00	5.00	55.00	1825.00	10.00	5.00	50.00	6270.00
208031191	Moorabbin - Heatherton	5.00	0.00	780.00	5.00	195.00	5.00	60.00	345.00	180.00	250.00	285.00	220.00	345.00	175.00	80.00	5.00	40.00	1245.00	5.00	15.00	30.00	4270.00
208031192	Moorabbin Airport	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	15.00
208031193	Mordialloc - Parkdale	5.00	5.00	1820.00	10.00	300.00	5.00	90.00	555.00	560.00	420.00	500.00	370.00	620.00	355.00	180.00	5.00	80.00	2675.00	10.00	15.00	60.00	8640.00
208041194	Malvern - Glen Iris	5.00	5.00	1140.00	15.00	175.00	5.00	30.00	490.00	720.00	225.00	205.00	150.00	480.00	230.00	110.00	5.00	35.00	1585.00	5.00	10.00	95.00	5720.00
208041195	Malvern East	0.00	5.00	1220.00	15.00	250.00	5.00	70.00	565.00	720.00	300.00	310.00	235.00	600.00	300.00	150.00	5.00	55.00	1830.00	5.00	10.00	125.00	6775.00
209011196	Bundoora - East	5.00	5.00	1210.00	10.00	300.00	5.00	100.00	390.00	295.00	270.00	380.00	270.00	515.00	225.00	150.00	15.00	60.00	1800.00	5.00	20.00	50.00	6080.00
209011197	Greensborough	5.00	5.00	2090.00	15.00	465.00	5.00	105.00	580.00	685.00	380.00	595.00	445.00	795.00	345.00	245.00	10.00	100.00	2915.00	0.00	25.00	80.00	9890.00
209011198	Heidelberg - Rosanna	0.00	5.00	1195.00	20.00	240.00	5.00	60.00	520.00	600.00	325.00	320.00	250.00	545.00	275.00	150.00	5.00	50.00	1795.00	5.00	10.00	80.00	6455.00
209011199	Heidelberg West	5.00	5.00	1235.00	35.00	500.00	5.00	260.00	930.00	140.00	1050.00	820.00	670.00	1185.00	835.00	175.00	50.00	220.00	3215.00	10.00	65.00	195.00	11605.00
209011200	Ivanhoe	0.00	0.00	890.00	15.00	180.00	5.00	65.00	350.00	450.00	240.00	185.00	145.00	395.00	210.00	105.00	10.00	30.00	1370.00	5.00	10.00	80.00	4740.00
209011201	Ivanhoe East - Eaglemont	0.00	0.00	335.00	5.00	75.00	0.00	10.00	105.00	375.00	70.00	85.00	65.00	170.00	70.00	40.00	5.00	15.00	465.00	5.00	5.00	40.00	1940.00
